date,open,high,low,close,volume,barCount,wap
2022-11-14 11:00:00,398.43,398.62,396.35,397.89,62886.78,34024,397.544
2022-11-14 12:00:00,397.89,399.23,397.39,398.62,42492.45,23636,398.569
2022-11-14 13:00:00,398.62,400.17,398.39,400.1,48643.72,27159,399.564
2022-11-14 14:00:00,400.1,400.18,398.53,398.75,49282.03,28696,399.379
2022-11-14 15:00:00,398.78,399.49,394.83,395.18,133720.92,70509,396.624
2022-11-15 09:30:00,401.15,402.31,399.97,401.62,65479.32,34077,401.311
2022-11-15 10:00:00,401.63,402.17,399.83,400.27,72469.76,36231,401.085
2022-11-15 11:00:00,400.25,401.57,399.35,401.2,58892.78,29333,400.645
2022-11-15 12:00:00,401.2,401.32,399.41,400.0,41588.47,21140,400.223
2022-11-15 13:00:00,400.0,400.29,394.49,396.47,153074.59,82373,396.794
2022-11-15 14:00:00,396.48,399.16,394.93,398.71,118067.3,61881,397.533
2022-11-15 15:00:00,398.68,399.52,397.46,398.54,120785.04,64885,398.518
2022-11-16 09:30:00,396.78,397.78,395.73,396.35,56319.92,29844,396.765
2022-11-16 10:00:00,396.32,397.19,395.18,395.53,69110.51,38599,396.243
2022-11-16 11:00:00,395.5,396.95,395.42,396.5,46901.22,26785,396.21
2022-11-16 12:00:00,396.52,397.65,395.72,396.71,43761.9,24393,396.594
2022-11-16 13:00:00,396.69,396.91,395.13,395.3,41048.37,22244,396.011
2022-11-16 14:00:00,395.26,396.22,394.93,396.18,54341.72,28421,395.632
2022-11-16 15:00:00,396.15,396.27,394.79,395.51,142607.33,71538,395.532
2022-11-17 09:30:00,390.46,391.7,390.27,390.37,62101.32,33149,390.984
2022-11-17 10:00:00,390.33,392.2,390.14,390.56,79485.16,43254,391.166
2022-11-17 11:00:00,390.54,393.18,390.29,393.14,66093.81,33141,391.347
2022-11-17 12:00:00,393.14,394.55,392.73,394.26,64108.26,32643,393.512
2022-11-17 13:00:00,394.26,394.95,393.69,394.21,52860.21,25832,394.366
2022-11-17 14:00:00,394.22,394.65,392.5,393.15,54875.37,28215,393.364
2022-11-17 15:00:00,393.13,394.37,391.64,394.28,115332.87,61328,393.059
2022-11-18 09:30:00,397.73,397.81,395.56,395.79,69307.16,38214,396.436
2022-11-18 10:00:00,395.82,395.99,394.25,394.58,81190.34,45261,395.122
2022-11-18 11:00:00,394.59,395.99,394.05,395.14,54552.11,28766,395.022
2022-11-18 12:00:00,395.12,395.31,393.04,393.84,50143.95,25450,393.914
2022-11-18 13:00:00,393.83,394.86,393.38,393.89,46295.68,22784,394.113
2022-11-18 14:00:00,393.88,394.82,393.82,394.7,48073.85,25965,394.342
2022-11-18 15:00:00,394.71,397.01,394.64,396.09,176670.93,81546,395.814
2022-11-21 09:30:00,394.64,395.82,394.28,395.21,37843.12,19294,395.074
2022-11-21 10:00:00,395.21,395.54,393.23,393.88,59184.15,32128,394.041
2022-11-21 11:00:00,393.89,394.35,392.66,393.22,41823.39,22801,393.749
2022-11-21 12:00:00,393.22,394.68,393.12,393.92,38163.45,20083,393.991
2022-11-21 13:00:00,393.92,395.62,393.9,394.74,50830.87,27164,394.979
2022-11-21 14:00:00,394.74,395.37,394.31,394.48,45443.71,23312,394.831
2022-11-21 15:00:00,394.48,395.12,394.0,394.59,79717.88,43005,394.58
2022-11-22 09:30:00,396.63,396.86,395.15,395.92,40743.58,19989,395.959
2022-11-22 10:00:00,395.91,397.8,395.7,397.65,73286.31,39053,396.949
2022-11-22 11:00:00,397.65,397.73,396.73,397.47,41109.51,23063,397.248
2022-11-22 12:00:00,397.46,397.89,397.28,397.46,27117.49,14526,397.55
2022-11-22 13:00:00,397.48,398.69,397.33,398.54,38461.78,20400,398.263
2022-11-22 14:00:00,398.53,399.02,398.16,398.9,36842.13,22156,398.559
2022-11-22 15:00:00,398.91,400.07,398.83,399.87,138050.58,65906,399.676
2022-11-23 09:30:00,399.55,401.85,399.49,401.38,53889.46,26676,400.873
2022-11-23 10:00:00,401.41,402.74,400.69,402.09,70277.03,36965,401.809
2022-11-23 11:00:00,402.11,402.5,399.77,400.34,58200.76,30013,401.433
2022-11-23 12:00:00,400.34,401.02,399.31,399.79,45560.96,23458,400.434
2022-11-23 13:00:00,399.8,401.21,399.55,400.97,35908.52,18833,400.545
2022-11-23 14:00:00,400.99,402.88,400.21,402.2,101387.95,54842,402.019
2022-11-23 15:00:00,402.21,402.93,401.69,402.39,103038.74,51482,402.204
2022-11-25 09:30:00,401.83,402.56,401.53,402.44,29481.31,15087,402.048
2022-11-25 10:00:00,402.44,402.78,402.28,402.62,38188.71,20377,402.553
2022-11-25 11:00:00,402.62,402.91,401.98,402.48,34552.9,17967,402.455
2022-11-25 12:00:00,402.47,402.59,401.84,402.26,56328.94,30391,402.179
2022-11-28 09:30:00,399.09,400.81,399.0,399.87,45111.99,22278,400.053
2022-11-28 10:00:00,399.85,400.24,398.41,398.51,63815.65,35338,399.323
2022-11-28 11:00:00,398.51,399.08,398.19,398.87,43755.76,23105,398.717
2022-11-28 12:00:00,398.88,399.44,397.58,397.65,62390.91,33568,398.391
2022-11-28 13:00:00,397.65,398.03,396.44,396.57,41741.09,21203,397.435
2022-11-28 14:00:00,396.57,396.76,395.81,395.99,52543.39,26440,396.231
2022-11-28 15:00:00,396.03,396.27,395.11,395.92,123199.42,58783,395.706
2022-11-29 09:30:00,396.05,396.64,395.24,395.68,40679.37,18146,395.897
2022-11-29 10:00:00,395.71,397.3,395.39,396.33,68768.41,32422,396.418
2022-11-29 11:00:00,396.34,396.52,393.3,394.64,80707.72,41084,394.314
2022-11-29 12:00:00,394.65,395.26,394.08,394.96,39144.97,18435,394.638
2022-11-29 13:00:00,394.94,395.09,393.93,395.02,34183.48,17668,394.52
2022-11-29 14:00:00,395.02,396.09,394.19,394.74,51451.17,26993,395.094
2022-11-29 15:00:00,394.73,395.53,394.47,395.25,73140.72,36657,395.093
2022-11-30 09:30:00,395.46,396.21,394.86,395.21,48500.27,22839,395.504
2022-11-30 10:00:00,395.2,395.42,393.85,394.2,59007.66,31523,394.472
2022-11-30 11:00:00,394.21,395.56,393.76,395.15,44907.24,21901,394.981
2022-11-30 12:00:00,395.15,395.37,393.48,394.22,43659.67,20293,394.172
2022-11-30 13:00:00,394.22,400.0,394.06,399.72,126776.6,68962,397.182
2022-11-30 14:00:00,399.72,403.49,399.68,403.26,177595.47,96246,402.224
2022-11-30 15:00:00,403.26,407.54,403.06,407.47,359310.37,179237,406.091
2022-12-01 09:30:00,408.8,409.72,408.16,409.09,73248.49,36249,408.892
2022-12-01 10:00:00,409.14,410.0,404.75,407.59,133913.81,72286,406.613
2022-12-01 11:00:00,407.59,407.65,405.9,406.83,58970.47,31504,406.868
2022-12-01 12:00:00,406.84,407.65,405.52,407.31,48136.57,26658,406.678
2022-12-01 13:00:00,407.31,408.04,406.27,407.11,44649.85,24254,407.16
2022-12-01 14:00:00,407.1,408.16,406.38,407.94,50216.9,26173,407.315
2022-12-01 15:00:00,407.95,408.47,407.06,407.38,121190.11,62745,407.723
2022-12-02 09:30:00,402.24,404.1,402.14,403.08,80855.84,39202,403.089
2022-12-02 10:00:00,403.08,405.15,402.63,404.07,97556.99,51093,403.97
2022-12-02 11:00:00,404.03,406.19,403.58,405.42,86118.21,48369,405.004
2022-12-02 12:00:00,405.42,406.3,404.67,404.77,42837.13,24072,405.505
2022-12-02 13:00:00,404.74,405.45,404.33,405.22,34297.24,18887,404.931
2022-12-02 14:00:00,405.23,406.66,404.48,406.54,46096.18,24680,405.442
2022-12-02 15:00:00,406.54,407.86,405.8,406.87,126191.99,64139,406.725
2022-12-05 09:30:00,403.95,404.93,403.28,403.32,48991.48,25747,404.134
2022-12-05 10:00:00,403.28,403.66,401.59,403.35,86080.99,47617,402.799
2022-12-05 11:00:00,403.35,403.98,400.88,400.95,68369.77,34950,402.46
2022-12-05 12:00:00,400.94,401.83,400.24,400.36,52745.31,27553,401.003
2022-12-05 13:00:00,400.36,400.93,399.12,399.19,52611.07,27384,400.28
2022-12-05 14:00:00,399.17,399.7,398.17,398.94,68304.45,33609,398.875
2022-12-05 15:00:00,398.92,399.95,398.62,399.61,124145.03,60571,399.294
