date,open,high,low,close
2005-01-04 13:10:00,84.0916,84.1408,84.0775,84.1197
2005-01-04 13:15:00,84.1197,84.1408,84.0846,84.086
2005-01-04 13:20:00,84.0846,84.0916,84.0284,84.0775
2005-01-04 13:25:00,84.0775,84.0846,83.9722,84.0565
2005-01-04 13:30:00,84.0635,84.0846,84.0565,84.0705
2005-01-04 13:35:00,84.0705,84.0916,84.0143,84.0213
2005-01-04 13:40:00,84.0143,84.0705,83.9932,84.0494
2005-01-04 13:45:00,84.0494,84.0846,84.0284,84.0565
2005-01-04 13:50:00,84.0494,84.0705,84.0073,84.0213
2005-01-04 13:55:00,84.0213,84.0284,83.9581,84.0073
2005-01-04 14:00:00,84.0003,84.0003,83.8387,83.8808
2005-01-04 14:05:00,83.8808,83.8879,83.6701,83.7193
2005-01-04 14:10:00,83.7193,83.7895,83.6841,83.7684
2005-01-04 14:15:00,83.7825,83.7895,83.6701,83.6701
2005-01-04 14:20:00,83.6982,83.7614,83.5858,83.5998
2005-01-04 14:25:00,83.5998,83.6139,83.4312,83.5155
2005-01-04 14:30:00,83.5226,83.5577,83.4734,83.5366
2005-01-04 14:35:00,83.5366,83.5436,83.4242,83.4593
2005-01-04 14:40:00,83.4523,83.5366,83.4172,83.4242
2005-01-04 14:45:00,83.4102,83.4945,83.2064,83.2837
2005-01-04 14:50:00,83.2837,83.3821,83.2275,83.3469
2005-01-04 14:55:00,83.3469,83.4874,83.3258,83.4804
2005-01-04 15:00:00,83.4874,83.5085,83.4312,83.4593
2005-01-04 15:05:00,83.4593,83.5366,83.4242,83.4874
2005-01-04 15:10:00,83.4874,83.5507,83.4383,83.4734
2005-01-04 15:15:00,83.4734,83.5366,83.4312,83.4734
2005-01-04 15:20:00,83.4734,83.4734,83.3399,83.4102
2005-01-04 15:25:00,83.4102,83.4734,83.375,83.4242
2005-01-04 15:30:00,83.4242,83.5296,83.3961,83.5155
2005-01-04 15:35:00,83.5296,83.5647,83.4804,83.5366
2005-01-04 15:40:00,83.5296,83.5577,83.4804,83.5507
2005-01-04 15:45:00,83.5577,83.5788,83.4172,83.4172
2005-01-04 15:50:00,83.4383,83.4664,83.3891,83.4453
2005-01-04 15:55:00,83.4453,83.4523,83.3891,83.4172
2005-01-04 16:00:00,83.4242,83.4945,83.4242,83.4945
2005-01-04 16:05:00,83.3961,83.4734,83.3961,83.4664
2005-01-04 16:10:00,83.4734,83.5015,83.3961,83.4874
2005-01-04 16:15:00,83.4593,83.4804,83.3891,83.4242
2005-01-04 16:20:00,83.4453,83.4664,83.3961,83.4031
2005-01-04 16:25:00,83.4172,83.4593,83.3961,83.4102
2005-01-04 16:30:00,83.4102,83.5015,83.4102,83.4874
2005-01-04 16:35:00,83.4874,83.4945,83.4383,83.4664
2005-01-04 16:40:00,83.4593,83.4945,83.4593,83.4664
2005-01-04 16:45:00,83.4734,83.4945,83.4664,83.4874
2005-01-04 16:50:00,83.4874,83.4874,83.4804,83.4804
2005-01-04 16:55:00,83.4734,83.4945,83.4593,83.4593
2005-01-04 17:00:00,83.4523,83.4593,83.4453,83.4593
2005-01-04 17:05:00,83.4453,83.4453,83.4383,83.4383
2005-01-04 17:10:00,83.4453,83.4453,83.4383,83.4383
2005-01-04 17:15:00,83.4312,83.4383,83.4312,83.4383
2005-01-04 17:20:00,83.4312,83.4312,83.4312,83.4312
2005-01-04 17:25:00,83.4312,83.4312,83.4312,83.4312
2005-01-04 17:35:00,83.4312,83.4312,83.4312,83.4312
2005-01-04 17:40:00,83.4312,83.4312,83.4242,83.4242
2005-01-04 18:00:00,83.4383,83.4593,83.4312,83.4593
2005-01-04 18:15:00,83.4804,83.4804,83.4804,83.4804
2005-01-04 18:20:00,83.4874,83.4874,83.4874,83.4874
2005-01-04 18:25:00,83.4804,83.4804,83.4804,83.4804
2005-01-04 18:30:00,83.4945,83.5015,83.4945,83.5015
2005-01-04 18:40:00,83.4874,83.4874,83.4874,83.4874
2005-01-04 18:55:00,83.5015,83.5015,83.5015,83.5015
2005-01-04 19:20:00,83.4945,83.4945,83.4945,83.4945
2005-01-05 08:00:00,83.3961,83.4031,83.3961,83.4031
2005-01-05 08:05:00,83.4242,83.4664,83.4242,83.4664
2005-01-05 08:15:00,83.4664,83.4664,83.4664,83.4664
2005-01-05 08:20:00,83.4734,83.4734,83.4734,83.4734
2005-01-05 08:25:00,83.4593,83.4593,83.4593,83.4593
2005-01-05 08:35:00,83.4453,83.4453,83.4453,83.4453
2005-01-05 08:40:00,83.4453,83.4453,83.4242,83.4242
2005-01-05 08:45:00,83.4031,83.4031,83.3399,83.375
2005-01-05 08:50:00,83.354,83.354,83.3329,83.3329
2005-01-05 08:55:00,83.361,83.361,83.2977,83.2977
2005-01-05 09:00:00,83.2977,83.3258,83.2907,83.3188
2005-01-05 09:05:00,83.3258,83.3469,83.3188,83.3469
2005-01-05 09:10:00,83.3469,83.354,83.3399,83.354
2005-01-05 09:15:00,83.354,83.3891,83.354,83.3891
2005-01-05 09:20:00,83.3891,83.4031,83.368,83.368
2005-01-05 09:25:00,83.375,83.4031,83.375,83.4031
2005-01-05 09:30:00,83.4172,83.5717,83.4172,83.5155
2005-01-05 09:35:00,83.5155,83.5928,83.4664,83.5647
2005-01-05 09:40:00,83.5717,83.5858,83.4804,83.5085
2005-01-05 09:45:00,83.4874,83.6279,83.4734,83.6279
2005-01-05 09:50:00,83.6069,83.6982,83.4945,83.635
2005-01-05 09:55:00,83.656,83.6631,83.5085,83.5366
2005-01-05 10:00:00,83.5436,83.635,83.5366,83.5928
2005-01-05 10:05:00,83.5928,83.7052,83.5296,83.6771
2005-01-05 10:10:00,83.6701,83.7544,83.642,83.7474
2005-01-05 10:15:00,83.7474,83.7614,83.5928,83.7193
2005-01-05 10:20:00,83.7193,83.7263,83.635,83.635
2005-01-05 10:25:00,83.6279,83.642,83.5085,83.5085
2005-01-05 10:30:00,83.5085,83.6069,83.3891,83.5788
2005-01-05 10:35:00,83.5788,83.5858,83.368,83.4453
2005-01-05 10:40:00,83.4453,83.6701,83.4102,83.4242
2005-01-05 10:45:00,83.4312,83.5366,83.354,83.375
2005-01-05 10:50:00,83.3961,83.4453,83.361,83.4242
2005-01-05 10:55:00,83.4242,83.4383,83.3469,83.3891
2005-01-05 11:00:00,83.3961,83.5155,83.368,83.5155
2005-01-05 11:05:00,83.5085,83.635,83.4804,83.5928
2005-01-05 11:10:00,83.5928,83.6139,83.5155,83.5366
2005-01-05 11:15:00,83.5296,83.5436,83.4945,83.5436
2005-01-05 11:20:00,83.5507,83.5717,83.361,83.3821
2005-01-05 11:25:00,83.375,83.4242,83.3329,83.3961
2005-01-05 11:30:00,83.3821,83.6982,83.368,83.4523
2005-01-05 11:35:00,83.4523,83.7122,83.3961,83.4172
2005-01-05 11:40:00,83.4312,83.5015,83.3821,83.5015
2005-01-05 11:45:00,83.5015,83.5788,83.4453,83.5436
2005-01-05 11:50:00,83.5507,83.5577,83.4734,83.4945
2005-01-05 11:55:00,83.4945,83.5015,83.4383,83.4804
2005-01-05 12:00:00,83.4804,83.5085,83.4031,83.4383
2005-01-05 12:05:00,83.4383,83.4523,83.368,83.375
2005-01-05 12:10:00,83.3821,83.4031,83.3188,83.354
2005-01-05 12:15:00,83.3469,83.4102,83.3399,83.3821
2005-01-05 12:20:00,83.3821,83.5155,83.354,83.4664
2005-01-05 12:25:00,83.4664,83.4804,83.361,83.3821
2005-01-05 12:30:00,83.3821,83.3961,83.3188,83.3399
2005-01-05 12:35:00,83.3399,83.3469,83.2134,83.2275
2005-01-05 12:40:00,83.2345,83.3258,83.1924,83.3048
2005-01-05 12:45:00,83.3048,83.3258,83.2696,83.2977
2005-01-05 12:50:00,83.2977,83.4102,83.2907,83.3961
2005-01-05 12:55:00,83.3961,83.4523,83.3891,83.4242
2005-01-05 13:00:00,83.4242,83.5015,83.4172,83.5015
2005-01-05 13:05:00,83.5085,83.5577,83.4664,83.5366
2005-01-05 13:10:00,83.5366,83.5507,83.4874,83.5296
2005-01-05 13:15:00,83.5366,83.5436,83.5085,83.5366
2005-01-05 13:20:00,83.5366,83.6841,83.5226,83.6701
2005-01-05 13:25:00,83.6701,83.6841,83.5998,83.6631
2005-01-05 13:30:00,83.656,83.7193,83.6139,83.7193
2005-01-05 13:35:00,83.7193,83.7755,83.6912,83.6912
2005-01-05 13:40:00,83.6982,83.6982,83.649,83.6631
2005-01-05 13:45:00,83.6631,83.6982,83.656,83.6912
2005-01-05 13:50:00,83.6912,83.7122,83.6631,83.6771
2005-01-05 13:55:00,83.6771,83.6841,83.5717,83.5998
2005-01-05 14:00:00,83.6069,83.6139,83.5717,83.5998
2005-01-05 14:05:00,83.6069,83.642,83.5928,83.635
2005-01-05 14:10:00,83.635,83.642,83.375,83.5577
2005-01-05 14:15:00,83.5507,83.5717,83.4734,83.5015
2005-01-05 14:20:00,83.5015,83.5085,83.4102,83.4804
2005-01-05 14:25:00,83.4804,83.5296,83.4312,83.4945
2005-01-05 14:30:00,83.5015,83.5647,83.4593,83.5577
2005-01-05 14:35:00,83.5577,83.5577,83.5015,83.5366
2005-01-05 14:40:00,83.5296,83.5366,83.4383,83.4383
2005-01-05 14:45:00,83.4383,83.5155,83.4383,83.4804
2005-01-05 14:50:00,83.4804,83.5015,83.4523,83.4874
2005-01-05 14:55:00,83.4804,83.5085,83.361,83.3961
2005-01-05 15:00:00,83.3891,83.4242,83.368,83.3961
2005-01-05 15:05:00,83.3961,83.4874,83.3891,83.4734
2005-01-05 15:10:00,83.4945,83.6069,83.4664,83.5436
2005-01-05 15:15:00,83.5507,83.5928,83.5366,83.5436
2005-01-05 15:20:00,83.5436,83.5507,83.4664,83.4804
2005-01-05 15:25:00,83.4874,83.4945,83.3469,83.368
2005-01-05 15:30:00,83.375,83.3961,83.3258,83.3469
2005-01-05 15:35:00,83.3469,83.354,83.2345,83.2486
2005-01-05 15:40:00,83.2415,83.3118,83.1572,83.2205
2005-01-05 15:45:00,83.2205,83.2837,83.1643,83.2415
2005-01-05 15:50:00,83.2415,83.2696,83.1783,83.1994
2005-01-05 15:55:00,83.2064,83.2064,83.101,83.1221
2005-01-05 16:00:00,83.1081,83.4748,82.9957,83.0519
2005-01-05 16:05:00,83.0448,83.087,83.0097,83.0167
2005-01-05 16:10:00,82.9816,83.1081,82.9114,82.9114
2005-01-05 16:15:00,82.9324,82.9676,82.8973,82.9395
2005-01-05 16:20:00,82.9395,82.9465,82.8973,82.9184
2005-01-05 16:25:00,82.9114,82.9184,82.8833,82.9184
2005-01-05 16:30:00,82.9184,82.9465,82.9184,82.9254
2005-01-05 16:35:00,82.9254,82.9605,82.9254,82.9465
2005-01-05 16:40:00,82.9535,82.9535,82.9535,82.9535
2005-01-05 16:45:00,82.9465,82.9605,82.9465,82.9605
2005-01-05 16:50:00,82.9676,82.9676,82.9605,82.9605
2005-01-05 16:55:00,82.9535,82.9676,82.9465,82.9676
2005-01-05 17:00:00,82.9676,82.9676,82.9676,82.9676
2005-01-05 17:05:00,82.9676,82.9676,82.9535,82.9535
2005-01-05 17:10:00,82.9676,82.9676,82.9535,82.9535
2005-01-05 17:15:00,82.9605,82.9676,82.9465,82.9676
2005-01-05 17:20:00,82.9746,82.9746,82.9465,82.9676
2005-01-05 17:25:00,82.9746,82.9746,82.9746,82.9746
2005-01-05 17:30:00,82.9676,82.9676,82.9676,82.9676
2005-01-05 17:35:00,82.9676,82.9676,82.9676,82.9676
2005-01-05 17:40:00,82.9676,82.9746,82.9676,82.9746
2005-01-05 17:45:00,82.9816,82.9816,82.9676,82.9676
2005-01-05 18:00:00,82.9746,82.9957,82.9746,82.9886
2005-01-05 18:05:00,82.9886,82.9886,82.9816,82.9816
2005-01-05 18:10:00,82.9957,82.9957,82.9886,82.9886
2005-01-05 18:15:00,82.9816,82.9816,82.9816,82.9816
2005-01-05 18:25:00,82.9886,82.9886,82.9886,82.9886
2005-01-05 18:45:00,82.9886,82.9886,82.9886,82.9886
2005-01-05 19:30:00,83.0308,83.0308,83.0308,83.0308
2005-01-05 19:35:00,83.0519,83.0519,83.0519,83.0519
2005-01-05 19:40:00,83.0519,83.0519,83.0519,83.0519
2005-01-05 19:45:00,83.0308,83.0308,83.0167,83.0167
2005-01-06 08:00:00,83.2415,83.2415,83.1924,83.1924
2005-01-06 08:05:00,83.1924,83.1924,83.1783,83.1783
2005-01-06 08:10:00,83.1783,83.1783,83.1783,83.1783
2005-01-06 08:15:00,83.1783,83.1924,83.1783,83.1924
2005-01-06 08:20:00,83.1924,83.2064,83.1853,83.2064
2005-01-06 08:25:00,83.1924,83.2134,83.1924,83.1924
2005-01-06 08:30:00,83.1713,83.2205,83.1432,83.1643
2005-01-06 08:35:00,83.1783,83.1853,83.1502,83.1853
2005-01-06 08:40:00,83.1713,83.1853,83.1713,83.1853
2005-01-06 08:45:00,83.2064,83.2064,83.1924,83.2064
2005-01-06 08:50:00,83.1924,83.1924,83.1853,83.1924
2005-01-06 08:55:00,83.1994,83.1994,83.1994,83.1994
2005-01-06 09:00:00,83.2064,83.2064,83.1994,83.1994
2005-01-06 09:05:00,83.2134,83.2205,83.2134,83.2205
2005-01-06 09:10:00,83.2134,83.2345,83.2134,83.2205
2005-01-06 09:15:00,83.2345,83.2415,83.2134,83.2275
2005-01-06 09:20:00,83.2134,83.2134,83.2064,83.2134
2005-01-06 09:25:00,83.2134,83.2626,83.2064,83.2064
2005-01-06 09:30:00,83.2064,83.2767,83.1713,83.2767
2005-01-06 09:35:00,83.2767,83.375,83.2767,83.3188
2005-01-06 09:40:00,83.3188,83.375,83.2556,83.2556
2005-01-06 09:45:00,83.2626,83.3821,83.2556,83.3399
2005-01-06 09:50:00,83.3399,83.361,83.2977,83.3188
2005-01-06 09:55:00,83.3188,83.3469,83.2415,83.2767
2005-01-06 10:00:00,83.2837,83.2837,83.1783,83.2556
2005-01-06 10:05:00,83.2556,83.2767,83.1783,83.2556
2005-01-06 10:10:00,83.2556,83.3469,83.1994,83.3258
2005-01-06 10:15:00,83.3258,83.375,83.2696,83.2696
2005-01-06 10:20:00,83.2696,83.3329,83.1994,83.3188
2005-01-06 10:25:00,83.3258,83.3891,83.2977,83.3188
2005-01-06 10:30:00,83.3329,83.3329,83.1994,83.2696
2005-01-06 10:35:00,83.2696,83.3258,83.2345,83.3048
2005-01-06 10:40:00,83.3048,83.3188,83.2205,83.2977
2005-01-06 10:45:00,83.2977,83.3258,83.2486,83.2626
2005-01-06 10:50:00,83.2626,83.2626,83.1081,83.1291
2005-01-06 10:55:00,83.1221,83.1572,83.08,83.1432
2005-01-06 11:00:00,83.1362,83.1572,83.1081,83.1502
2005-01-06 11:05:00,83.1432,83.3258,83.1221,83.3118
2005-01-06 11:10:00,83.3118,83.3399,83.2626,83.2977
2005-01-06 11:15:00,83.2907,83.375,83.2837,83.368
2005-01-06 11:20:00,83.375,83.4523,83.361,83.4031
2005-01-06 11:25:00,83.4031,83.4312,83.3399,83.4312
2005-01-06 11:30:00,83.4312,83.5858,83.4242,83.5015
2005-01-06 11:35:00,83.5296,83.5436,83.4242,83.4383
2005-01-06 11:40:00,83.4453,83.4734,83.3891,83.4172
2005-01-06 11:45:00,83.4031,83.5155,83.3891,83.5085
2005-01-06 11:50:00,83.5155,83.5226,83.4172,83.4312
2005-01-06 11:55:00,83.4312,83.4453,83.375,83.4172
2005-01-06 12:00:00,83.4242,83.4945,83.4031,83.4945
2005-01-06 12:05:00,83.4874,83.5085,83.4242,83.4593
2005-01-06 12:10:00,83.4593,83.4593,83.3469,83.4453
2005-01-06 12:15:00,83.4383,83.4804,83.4312,83.4734
2005-01-06 12:20:00,83.4734,83.5015,83.4312,83.4383
2005-01-06 12:25:00,83.4383,83.4734,83.4102,83.4453
2005-01-06 12:30:00,83.4453,83.4593,83.3961,83.4172
2005-01-06 12:35:00,83.4102,83.4312,83.375,83.4102
2005-01-06 12:40:00,83.4102,83.4593,83.4031,83.4453
2005-01-06 12:45:00,83.4453,83.4593,83.4383,83.4593
2005-01-06 12:50:00,83.4664,83.4664,83.4242,83.4312
